date,absorption_units_12_mo,demand_units,inventory_units,net_delivered_units_12_mo,market,date_calculated,slice
2026-12-31,1433.0,10495.0595703125,13038.0,1624.0,Fort Myers - FL,2024-12-31,Class A
2027-12-31,1383.0,11877.9775390625,13778.0,740.0,Fort Myers - FL,2024-12-31,Class A
2028-12-31,935.0,12812.9208984375,14691.0,913.0,Fort Myers - FL,2024-12-31,Class A
2029-12-31,890.0,13702.8681640625,15650.0,959.0,Fort Myers - FL,2024-12-31,Class A
2024-12-31,1067.0,13683.31640625,16690.0,1798.0,Fort Myers - FL,2024-12-31,Class B
2025-12-31,1699.0,15382.3251953125,19085.0,2395.0,Fort Myers - FL,2024-12-31,Class B
2026-12-31,2080.0,17461.80859375,20660.0,1575.0,Fort Myers - FL,2024-12-31,Class B
2027-12-31,1575.0,19036.55078125,21387.0,727.0,Fort Myers - FL,2024-12-31,Class B
2028-12-31,991.0,20027.85546875,22284.0,897.0,Fort Myers - FL,2024-12-31,Class B
2029-12-31,908.0,20936.244140625,23226.0,942.0,Fort Myers - FL,2024-12-31,Class B
2024-12-31,43.0,6774.15087890625,7428.0,0.0,Fort Myers - FL,2024-12-31,Class C
2025-12-31,34.0,6808.12451171875,7416.0,-12.0,Fort Myers - FL,2024-12-31,Class C
2026-12-31,2.0,6810.005859375,7414.0,-2.0,Fort Myers - FL,2024-12-31,Class C
2027-12-31,-9.0,6801.79296875,7401.0,-13.0,Fort Myers - FL,2024-12-31,Class C
2028-12-31,17.0,6818.93310546875,7388.0,-13.0,Fort Myers - FL,2024-12-31,Class C
2029-12-31,24.0,6843.328125,7376.0,-12.0,Fort Myers - FL,2024-12-31,Class C
2024-12-31,112.0,3014.9541015625,3405.0,0.0,Fresno - CA,2024-12-31,Class A
2025-12-31,29.0,3043.9765625,3405.0,0.0,Fresno - CA,2024-12-31,Class A
2026-12-31,34.0,3078.22192382813,3462.0,57.0,Fresno - CA,2024-12-31,Class A
2027-12-31,53.0,3132.43041992188,3520.0,58.0,Fresno - CA,2024-12-31,Class A
2028-12-31,75.0,3206.37622070313,3603.0,83.0,Fresno - CA,2024-12-31,Class A
2029-12-31,82.0,3288.43969726563,3694.0,91.0,Fresno - CA,2024-12-31,Class A
2024-12-31,513.0,14856.4765625,15483.0,481.0,Fresno - CA,2024-12-31,Class B
2025-12-31,121.0,14976.9638671875,15572.0,89.0,Fresno - CA,2024-12-31,Class B
2026-12-31,48.0,15025.0869140625,15584.0,12.0,Fresno - CA,2024-12-31,Class B
2027-12-31,94.0,15119.349609375,15658.0,74.0,Fresno - CA,2024-12-31,Class B
2028-12-31,116.0,15236.0947265625,15762.0,104.0,Fresno - CA,2024-12-31,Class B
2029-12-31,117.0,15353.3330078125,15878.0,116.0,Fresno - CA,2024-12-31,Class B
2024-12-31,64.0,36255.65234375,37591.0,0.0,Fresno - CA,2024-12-31,Class C
2025-12-31,-74.0,36182.484375,37578.0,-13.0,Fresno - CA,2024-12-31,Class C
2026-12-31,-37.0,36146.80859375,37563.0,-15.0,Fresno - CA,2024-12-31,Class C
2027-12-31,78.0,36224.34765625,37548.0,-15.0,Fresno - CA,2024-12-31,Class C
2028-12-31,64.0,36288.18359375,37534.0,-14.0,Fresno - CA,2024-12-31,Class C
2029-12-31,27.0,36315.890625,37520.0,-14.0,Fresno - CA,2024-12-31,Class C
2024-12-31,331.0,5915.89306640625,6648.0,494.0,Grand Rapids - MI,2024-12-31,Class A
2025-12-31,199.0,6115.4326171875,6648.0,0.0,Grand Rapids - MI,2024-12-31,Class A
2026-12-31,247.0,6362.21630859375,6916.0,268.0,Grand Rapids - MI,2024-12-31,Class A
2027-12-31,417.0,6779.77880859375,7404.0,488.0,Grand Rapids - MI,2024-12-31,Class A
2028-12-31,523.0,7303.0830078125,7964.0,560.0,Grand Rapids - MI,2024-12-31,Class A
2029-12-31,555.0,7857.541015625,8544.0,580.0,Grand Rapids - MI,2024-12-31,Class A
2024-12-31,1143.0,22374.197265625,24115.0,833.0,Grand Rapids - MI,2024-12-31,Class B
2025-12-31,806.0,23179.982421875,24393.0,278.0,Grand Rapids - MI,2024-12-31,Class B
2026-12-31,973.0,24154.828125,25633.0,1240.0,Grand Rapids - MI,2024-12-31,Class B
2027-12-31,756.0,24909.794921875,26079.0,446.0,Grand Rapids - MI,2024-12-31,Class B
2028-12-31,567.0,25476.4453125,26590.0,511.0,Grand Rapids - MI,2024-12-31,Class B
2029-12-31,527.0,26003.654296875,27119.0,529.0,Grand Rapids - MI,2024-12-31,Class B
2024-12-31,81.0,22363.185546875,23328.0,-3.0,Grand Rapids - MI,2024-12-31,Class C
2025-12-31,-6.0,22356.640625,23314.0,-14.0,Grand Rapids - MI,2024-12-31,Class C
2026-12-31,49.0,22405.271484375,23298.0,-16.0,Grand Rapids - MI,2024-12-31,Class C
2027-12-31,56.0,22461.599609375,23282.0,-16.0,Grand Rapids - MI,2024-12-31,Class C
2028-12-31,33.0,22494.990234375,23266.0,-16.0,Grand Rapids - MI,2024-12-31,Class C
2029-12-31,6.0,22500.26953125,23251.0,-15.0,Grand Rapids - MI,2024-12-31,Class C
2024-12-31,248.0,5399.1259765625,6126.0,588.0,Greensboro - NC,2024-12-31,Class A
2025-12-31,339.0,5737.78955078125,6713.0,587.0,Greensboro - NC,2024-12-31,Class A
2026-12-31,406.0,6144.3388671875,6773.0,60.0,Greensboro - NC,2024-12-31,Class A
2027-12-31,250.0,6395.15234375,6949.0,176.0,Greensboro - NC,2024-12-31,Class A
2028-12-31,216.0,6611.64111328125,7166.0,217.0,Greensboro - NC,2024-12-31,Class A
2029-12-31,221.0,6831.71337890625,7394.0,228.0,Greensboro - NC,2024-12-31,Class A
2024-12-31,523.0,24078.841796875,26286.0,402.0,Greensboro - NC,2024-12-31,Class B
2025-12-31,268.0,24346.52734375,26572.0,286.0,Greensboro - NC,2024-12-31,Class B
2026-12-31,221.0,24567.58984375,26877.0,305.0,Greensboro - NC,2024-12-31,Class B
2027-12-31,148.0,24714.626953125,27071.0,194.0,Greensboro - NC,2024-12-31,Class B
2028-12-31,245.0,24959.494140625,27310.0,239.0,Greensboro - NC,2024-12-31,Class B
2029-12-31,265.0,25223.970703125,27561.0,251.0,Greensboro - NC,2024-12-31,Class B
2024-12-31,60.0,16761.32421875,18065.0,0.0,Greensboro - NC,2024-12-31,Class C
2025-12-31,-105.0,16656.904296875,18051.0,-14.0,Greensboro - NC,2024-12-31,Class C
2026-12-31,-105.0,16551.484375,18031.0,-20.0,Greensboro - NC,2024-12-31,Class C
2027-12-31,-100.0,16451.9453125,18011.0,-20.0,Greensboro - NC,2024-12-31,Class C
2028-12-31,-13.0,16438.2890625,17993.0,-18.0,Greensboro - NC,2024-12-31,Class C
2029-12-31,13.0,16450.8515625,17974.0,-19.0,Greensboro - NC,2024-12-31,Class C
2024-12-31,612.0,11152.892578125,12095.0,90.0,Greenville - SC,2024-12-31,Class A
2025-12-31,135.0,11288.1533203125,12146.0,51.0,Greenville - SC,2024-12-31,Class A
2026-12-31,67.0,11354.1669921875,12280.0,134.0,Greenville - SC,2024-12-31,Class A
2027-12-31,264.0,11618.3974609375,12667.0,387.0,Greenville - SC,2024-12-31,Class A
2028-12-31,479.0,12096.6787109375,13145.0,478.0,Greenville - SC,2024-12-31,Class A
2029-12-31,505.0,12601.4208984375,13648.0,503.0,Greenville - SC,2024-12-31,Class A
2024-12-31,1506.0,23775.57421875,27258.0,2023.0,Greenville - SC,2024-12-31,Class B
2025-12-31,1078.0,24853.671875,28009.0,751.0,Greenville - SC,2024-12-31,Class B
2026-12-31,941.0,25795.134765625,28835.0,826.0,Greenville - SC,2024-12-31,Class B
2027-12-31,683.0,26478.498046875,29282.0,447.0,Greenville - SC,2024-12-31,Class B
2028-12-31,614.0,27093.103515625,29832.0,550.0,Greenville - SC,2024-12-31,Class B
2029-12-31,596.0,27690.73046875,30411.0,579.0,Greenville - SC,2024-12-31,Class B
2024-12-31,10.0,14328.1630859375,15411.0,0.0,Greenville - SC,2024-12-31,Class C
2025-12-31,-32.0,14296.810546875,15395.0,-16.0,Greenville - SC,2024-12-31,Class C
2026-12-31,-42.0,14254.3193359375,15373.0,-22.0,Greenville - SC,2024-12-31,Class C
2027-12-31,-45.0,14210.2734375,15352.0,-21.0,Greenville - SC,2024-12-31,Class C
2028-12-31,20.0,14229.740234375,15332.0,-20.0,Greenville - SC,2024-12-31,Class C
2029-12-31,30.0,14259.9794921875,15312.0,-20.0,Greenville - SC,2024-12-31,Class C
2024-12-31,175.0,1933.99438476563,2014.0,0.0,Harrisburg - PA,2024-12-31,Class A
2025-12-31,29.0,1963.16088867188,2014.0,0.0,Harrisburg - PA,2024-12-31,Class A
2026-12-31,25.0,1988.08361816406,2063.0,49.0,Harrisburg - PA,2024-12-31,Class A
2027-12-31,119.0,2105.544921875,2221.0,158.0,Harrisburg - PA,2024-12-31,Class A
2028-12-31,182.0,2287.27319335938,2424.0,203.0,Harrisburg - PA,2024-12-31,Class A
2029-12-31,207.0,2493.98779296875,2644.0,220.0,Harrisburg - PA,2024-12-31,Class A
2024-12-31,630.0,16505.69140625,18420.0,1650.0,Harrisburg - PA,2024-12-31,Class B
2025-12-31,821.0,17326.662109375,18557.0,137.0,Harrisburg - PA,2024-12-31,Class B
2026-12-31,552.0,17878.5546875,18937.0,380.0,Harrisburg - PA,2024-12-31,Class B
2027-12-31,340.0,18218.2890625,19237.0,300.0,Harrisburg - PA,2024-12-31,Class B
2028-12-31,372.0,18592.015625,19621.0,384.0,Harrisburg - PA,2024-12-31,Class B
2029-12-31,396.0,18987.37890625,20036.0,415.0,Harrisburg - PA,2024-12-31,Class B
2024-12-31,31.0,12424.1796875,13099.0,0.0,Harrisburg - PA,2024-12-31,Class C
2025-12-31,-36.0,12388.548828125,13093.0,-6.0,Harrisburg - PA,2024-12-31,Class C
2026-12-31,7.0,12396.208984375,13086.0,-7.0,Harrisburg - PA,2024-12-31,Class C
2027-12-31,28.0,12425.078125,13079.0,-7.0,Harrisburg - PA,2024-12-31,Class C
2028-12-31,19.0,12444.6259765625,13072.0,-7.0,Harrisburg - PA,2024-12-31,Class C
2029-12-31,0.0,12445.0966796875,13066.0,-6.0,Harrisburg - PA,2024-12-31,Class C
2024-12-31,275.0,5685.119140625,6057.0,416.0,Hartford - CT,2024-12-31,Class A
2025-12-31,324.0,6008.19482421875,6297.0,240.0,Hartford - CT,2024-12-31,Class A
2026-12-31,150.0,6157.45654296875,6472.0,175.0,Hartford - CT,2024-12-31,Class A
2027-12-31,279.0,6436.24365234375,6818.0,346.0,Hartford - CT,2024-12-31,Class A
2028-12-31,412.0,6849.8115234375,7285.0,467.0,Hartford - CT,2024-12-31,Class A
2029-12-31,465.0,7314.4052734375,7775.0,490.0,Hartford - CT,2024-12-31,Class A
2024-12-31,958.0,22360.94921875,23909.0,1207.0,Hartford - CT,2024-12-31,Class B
2025-12-31,1043.0,23404.5078125,25044.0,1135.0,Hartford - CT,2024-12-31,Class B
2026-12-31,673.0,24078.451171875,25452.0,408.0,Hartford - CT,2024-12-31,Class B
2027-12-31,454.0,24531.884765625,25788.0,336.0,Hartford - CT,2024-12-31,Class B
2028-12-31,425.0,24957.69921875,26241.0,453.0,Hartford - CT,2024-12-31,Class B
2029-12-31,447.0,25403.59375,26716.0,475.0,Hartford - CT,2024-12-31,Class B
2024-12-31,51.0,38427.76953125,39846.0,0.0,Hartford - CT,2024-12-31,Class C
2025-12-31,-126.0,38302.39453125,39842.0,-4.0,Hartford - CT,2024-12-31,Class C
2026-12-31,-111.0,38191.6875,39830.0,-12.0,Hartford - CT,2024-12-31,Class C
2027-12-31,90.0,38281.59765625,39821.0,-9.0,Hartford - CT,2024-12-31,Class C
2028-12-31,42.0,38323.09375,39816.0,-5.0,Hartford - CT,2024-12-31,Class C
2029-12-31,-16.0,38307.4296875,39809.0,-7.0,Hartford - CT,2024-12-31,Class C
2024-12-31,-18.0,1778.90979003906,1882.0,0.0,Honolulu - HI,2024-12-31,Class A
2025-12-31,5.0,1782.73303222656,1882.0,0.0,Honolulu - HI,2024-12-31,Class A
2026-12-31,-3.0,1778.49450683594,1882.0,0.0,Honolulu - HI,2024-12-31,Class A
2027-12-31,0.0,1777.26611328125,1882.0,0.0,Honolulu - HI,2024-12-31,Class A
2028-12-31,0.0,1777.03271484375,1882.0,0.0,Honolulu - HI,2024-12-31,Class A
2029-12-31,10.0,1786.18505859375,1903.0,21.0,Honolulu - HI,2024-12-31,Class A
2024-12-31,-10.0,6599.7900390625,6916.0,0.0,Honolulu - HI,2024-12-31,Class B
2025-12-31,19.0,6619.6796875,6916.0,0.0,Honolulu - HI,2024-12-31,Class B
2026-12-31,-12.0,6606.99658203125,6915.0,-1.0,Honolulu - HI,2024-12-31,Class B
2027-12-31,0.0,6606.4443359375,6915.0,0.0,Honolulu - HI,2024-12-31,Class B
2028-12-31,-1.0,6605.81298828125,6915.0,0.0,Honolulu - HI,2024-12-31,Class B
2029-12-31,1.0,6607.33447265625,6918.0,3.0,Honolulu - HI,2024-12-31,Class B
2024-12-31,60.0,20792.6015625,21623.0,0.0,Honolulu - HI,2024-12-31,Class C
2025-12-31,70.0,20861.572265625,21623.0,0.0,Honolulu - HI,2024-12-31,Class C
2026-12-31,-52.0,20809.08203125,21619.0,-4.0,Honolulu - HI,2024-12-31,Class C
2027-12-31,4.0,20812.3125,21615.0,-4.0,Honolulu - HI,2024-12-31,Class C
2028-12-31,9.0,20820.51953125,21611.0,-4.0,Honolulu - HI,2024-12-31,Class C
2029-12-31,13.0,20833.109375,21606.0,-5.0,Honolulu - HI,2024-12-31,Class C
2024-12-31,6519.0,183250.28125,201043.0,4866.0,Houston - TX,2024-12-31,Class A
2025-12-31,2634.0,185884.46875,202783.0,1740.0,Houston - TX,2024-12-31,Class A
2026-12-31,3577.0,189461.234375,207511.0,4728.0,Houston - TX,2024-12-31,Class A
2027-12-31,7153.0,196614.3125,215382.0,7871.0,Houston - TX,2024-12-31,Class A
2028-12-31,8344.0,204958.078125,224212.0,8830.0,Houston - TX,2024-12-31,Class A
2029-12-31,8525.0,213484.046875,233344.0,9132.0,Houston - TX,2024-12-31,Class A
2024-12-31,11568.0,262567.90625,302341.0,15569.0,Houston - TX,2024-12-31,Class B
2025-12-31,9167.0,271734.40625,310081.0,7740.0,Houston - TX,2024-12-31,Class B
2026-12-31,9446.0,281181.125,314793.0,4712.0,Houston - TX,2024-12-31,Class B
2027-12-31,6025.0,287204.9375,319368.0,4575.0,Houston - TX,2024-12-31,Class B
2028-12-31,5245.0,292450.375,324736.0,5368.0,Houston - TX,2024-12-31,Class B
2029-12-31,5060.0,297510.4375,330288.0,5552.0,Houston - TX,2024-12-31,Class B
2024-12-31,-168.0,196832.578125,220414.0,-36.0,Houston - TX,2024-12-31,Class C
2025-12-31,-1375.0,195458.21875,219635.0,-779.0,Houston - TX,2024-12-31,Class C
2026-12-31,-1478.0,193980.78125,218783.0,-852.0,Houston - TX,2024-12-31,Class C
2027-12-31,-514.0,193464.59375,217936.0,-847.0,Houston - TX,2024-12-31,Class C
2028-12-31,-486.0,192978.234375,217084.0,-852.0,Houston - TX,2024-12-31,Class C
2029-12-31,-901.0,192077.15625,216220.0,-864.0,Houston - TX,2024-12-31,Class C
2024-12-31,1665.0,9693.65234375,11687.0,1259.0,Huntsville - AL,2024-12-31,Class A
2025-12-31,746.0,10438.9033203125,11864.0,177.0,Huntsville - AL,2024-12-31,Class A
2026-12-31,1004.0,11441.62890625,13322.0,1458.0,Huntsville - AL,2024-12-31,Class A
2027-12-31,1144.0,12586.9453125,14289.0,967.0,Huntsville - AL,2024-12-31,Class A
2028-12-31,1217.0,13803.271484375,15482.0,1193.0,Huntsville - AL,2024-12-31,Class A
2029-12-31,1156.0,14959.0263671875,16736.0,1254.0,Huntsville - AL,2024-12-31,Class A
2024-12-31,3234.0,20301.955078125,25844.0,4702.0,Huntsville - AL,2024-12-31,Class B
2025-12-31,2184.0,22485.181640625,26713.0,869.0,Huntsville - AL,2024-12-31,Class B
2026-12-31,1884.0,24369.828125,28289.0,1576.0,Huntsville - AL,2024-12-31,Class B
2027-12-31,1498.0,25868.03515625,29296.0,1007.0,Huntsville - AL,2024-12-31,Class B
2028-12-31,1270.0,27137.931640625,30539.0,1243.0,Huntsville - AL,2024-12-31,Class B
2029-12-31,1214.0,28351.8046875,31845.0,1306.0,Huntsville - AL,2024-12-31,Class B
2024-12-31,-10.0,8596.5283203125,9089.0,0.0,Huntsville - AL,2024-12-31,Class C
2025-12-31,-24.0,8572.869140625,9077.0,-12.0,Huntsville - AL,2024-12-31,Class C
2026-12-31,-32.0,8541.3828125,9059.0,-18.0,Huntsville - AL,2024-12-31,Class C
2027-12-31,-30.0,8512.4033203125,9041.0,-18.0,Huntsville - AL,2024-12-31,Class C
2028-12-31,9.0,8521.7294921875,9025.0,-16.0,Huntsville - AL,2024-12-31,Class C
2029-12-31,17.0,8537.7158203125,9007.0,-18.0,Huntsville - AL,2024-12-31,Class C
2024-12-31,689.0,16680.724609375,18781.0,960.0,Indianapolis - IN,2024-12-31,Class A
2025-12-31,675.0,17355.310546875,19812.0,1031.0,Indianapolis - IN,2024-12-31,Class A
2026-12-31,1089.0,18443.62109375,21451.0,1639.0,Indianapolis - IN,2024-12-31,Class A
2027-12-31,1406.0,19850.62109375,22438.0,987.0,Indianapolis - IN,2024-12-31,Class A
2028-12-31,1370.0,21219.505859375,23580.0,1142.0,Indianapolis - IN,2024-12-31,Class A
2029-12-31,1180.0,22398.271484375,24738.0,1158.0,Indianapolis - IN,2024-12-31,Class A
2024-12-31,3527.0,91159.3515625,102687.0,4548.0,Indianapolis - IN,2024-12-31,Class B
2025-12-31,1943.0,93102.8359375,103899.0,1212.0,Indianapolis - IN,2024-12-31,Class B
2026-12-31,1749.0,94851.9140625,104556.0,657.0,Indianapolis - IN,2024-12-31,Class B
2027-12-31,1360.0,96210.9453125,106036.0,1480.0,Indianapolis - IN,2024-12-31,Class B
2028-12-31,1558.0,97768.28125,107750.0,1714.0,Indianapolis - IN,2024-12-31,Class B
2029-12-31,1615.0,99383.4765625,109485.0,1735.0,Indianapolis - IN,2024-12-31,Class B
2024-12-31,246.0,48469.22265625,52053.0,95.0,Indianapolis - IN,2024-12-31,Class C
2025-12-31,-205.0,48265.1640625,51994.0,-59.0,Indianapolis - IN,2024-12-31,Class C
2026-12-31,-197.0,48067.58984375,51922.0,-72.0,Indianapolis - IN,2024-12-31,Class C
2027-12-31,-204.0,47863.3359375,51852.0,-70.0,Indianapolis - IN,2024-12-31,Class C
2028-12-31,-203.0,47661.37109375,51783.0,-69.0,Indianapolis - IN,2024-12-31,Class C
2029-12-31,-163.0,47498.35546875,51719.0,-64.0,Indianapolis - IN,2024-12-31,Class C
2024-12-31,2800.0,21238.8515625,23934.0,2256.0,Inland Empire - CA,2024-12-31,Class A
2025-12-31,2416.0,23654.49609375,26562.0,2628.0,Inland Empire - CA,2024-12-31,Class A
2026-12-31,968.0,24622.955078125,26900.0,338.0,Inland Empire - CA,2024-12-31,Class A
2027-12-31,829.0,25451.619140625,27781.0,881.0,Inland Empire - CA,2024-12-31,Class A
2028-12-31,1123.0,26574.4296875,29063.0,1282.0,Inland Empire - CA,2024-12-31,Class A
2029-12-31,1261.0,27835.99609375,30446.0,1383.0,Inland Empire - CA,2024-12-31,Class A
2024-12-31,1379.0,67815.5234375,72405.0,1439.0,Inland Empire - CA,2024-12-31,Class B
2025-12-31,1155.0,68969.625,73408.0,1003.0,Inland Empire - CA,2024-12-31,Class B
2026-12-31,1331.0,70299.6484375,74511.0,1103.0,Inland Empire - CA,2024-12-31,Class B
2027-12-31,945.0,71244.890625,75119.0,608.0,Inland Empire - CA,2024-12-31,Class B
2028-12-31,918.0,72162.90625,76004.0,885.0,Inland Empire - CA,2024-12-31,Class B
2029-12-31,905.0,73068.6171875,76960.0,956.0,Inland Empire - CA,2024-12-31,Class B
2024-12-31,88.0,77768.4765625,82031.0,8.0,Inland Empire - CA,2024-12-31,Class C
2025-12-31,-76.0,77692.5625,81983.0,-48.0,Inland Empire - CA,2024-12-31,Class C
2026-12-31,-91.0,77601.5546875,81915.0,-68.0,Inland Empire - CA,2024-12-31,Class C
2027-12-31,301.0,77902.0,81848.0,-67.0,Inland Empire - CA,2024-12-31,Class C
2028-12-31,124.0,78026.578125,81782.0,-66.0,Inland Empire - CA,2024-12-31,Class C
2029-12-31,-48.0,77977.875,81716.0,-66.0,Inland Empire - CA,2024-12-31,Class C
2024-12-31,12.0,882.714721679688,956.0,0.0,Jackson - MS,2024-12-31,Class A
2025-12-31,-5.0,878.598083496094,956.0,0.0,Jackson - MS,2024-12-31,Class A
2026-12-31,-4.0,874.845520019531,958.0,2.0,Jackson - MS,2024-12-31,Class A
2027-12-31,1.0,875.115478515625,966.0,8.0,Jackson - MS,2024-12-31,Class A
2028-12-31,7.0,883.953674316406,975.0,9.0,Jackson - MS,2024-12-31,Class A
2029-12-31,10.0,893.918395996094,986.0,11.0,Jackson - MS,2024-12-31,Class A
2024-12-31,51.0,13460.3076171875,15151.0,0.0,Jackson - MS,2024-12-31,Class B
2025-12-31,-36.0,13424.2705078125,15150.0,-1.0,Jackson - MS,2024-12-31,Class B
2026-12-31,-57.0,13367.005859375,15156.0,6.0,Jackson - MS,2024-12-31,Class B
2027-12-31,-53.0,13314.916015625,15175.0,19.0,Jackson - MS,2024-12-31,Class B
2028-12-31,27.0,13341.6923828125,15199.0,24.0,Jackson - MS,2024-12-31,Class B
2029-12-31,45.0,13386.1298828125,15224.0,25.0,Jackson - MS,2024-12-31,Class B
2024-12-31,59.0,9740.8017578125,11367.0,0.0,Jackson - MS,2024-12-31,Class C
2025-12-31,-49.0,9692.0400390625,11360.0,-7.0,Jackson - MS,2024-12-31,Class C
2026-12-31,-57.0,9634.556640625,11351.0,-9.0,Jackson - MS,2024-12-31,Class C
2027-12-31,-57.0,9578.287109375,11341.0,-10.0,Jackson - MS,2024-12-31,Class C
2028-12-31,-5.0,9573.255859375,11332.0,-9.0,Jackson - MS,2024-12-31,Class C
2029-12-31,7.0,9579.2099609375,11323.0,-9.0,Jackson - MS,2024-12-31,Class C
2024-12-31,1826.0,20246.306640625,25440.0,3625.0,Jacksonville - FL,2024-12-31,Class A
2025-12-31,1557.0,21803.359375,26260.0,820.0,Jacksonville - FL,2024-12-31,Class A
2026-12-31,1337.0,23140.55078125,27179.0,919.0,Jacksonville - FL,2024-12-31,Class A
2027-12-31,1663.0,24804.103515625,28762.0,1583.0,Jacksonville - FL,2024-12-31,Class A
2028-12-31,1868.0,26673.056640625,30559.0,1797.0,Jacksonville - FL,2024-12-31,Class A
2029-12-31,1854.0,28526.626953125,32326.0,1767.0,Jacksonville - FL,2024-12-31,Class A
2024-12-31,3209.0,56568.6171875,65327.0,3292.0,Jacksonville - FL,2024-12-31,Class B
2025-12-31,1906.0,58473.359375,68112.0,2785.0,Jacksonville - FL,2024-12-31,Class B
2026-12-31,2105.0,60578.265625,69125.0,1013.0,Jacksonville - FL,2024-12-31,Class B
2027-12-31,2082.0,62661.45703125,70800.0,1675.0,Jacksonville - FL,2024-12-31,Class B
2028-12-31,2090.0,64750.65234375,72703.0,1903.0,Jacksonville - FL,2024-12-31,Class B
2029-12-31,1937.0,66689.078125,74572.0,1869.0,Jacksonville - FL,2024-12-31,Class B
2024-12-31,155.0,27433.849609375,30857.0,117.0,Jacksonville - FL,2024-12-31,Class C
2025-12-31,-105.0,27328.0390625,30823.0,-34.0,Jacksonville - FL,2024-12-31,Class C
2026-12-31,-24.0,27302.283203125,31002.0,179.0,Jacksonville - FL,2024-12-31,Class C
2027-12-31,-40.0,27263.001953125,30943.0,-59.0,Jacksonville - FL,2024-12-31,Class C
2028-12-31,-103.0,27159.05078125,30886.0,-57.0,Jacksonville - FL,2024-12-31,Class C
2029-12-31,-100.0,27057.919921875,30827.0,-59.0,Jacksonville - FL,2024-12-31,Class C
2024-12-31,1473.0,34060.1640625,36565.0,821.0,Kansas City - MO,2024-12-31,Class A
2025-12-31,426.0,34486.1015625,36883.0,318.0,Kansas City - MO,2024-12-31,Class A
2026-12-31,1117.0,35602.71484375,38297.0,1414.0,Kansas City - MO,2024-12-31,Class A
2027-12-31,1773.0,37377.59375,40313.0,2016.0,Kansas City - MO,2024-12-31,Class A
2028-12-31,2038.0,39414.59765625,42503.0,2190.0,Kansas City - MO,2024-12-31,Class A
2029-12-31,2070.0,41484.8046875,44694.0,2191.0,Kansas City - MO,2024-12-31,Class A
2024-12-31,3303.0,68418.21875,74910.0,3084.0,Kansas City - MO,2024-12-31,Class B
2025-12-31,3399.0,71817.390625,78424.0,3514.0,Kansas City - MO,2024-12-31,Class B
2026-12-31,2104.0,73921.078125,79928.0,1504.0,Kansas City - MO,2024-12-31,Class B
2027-12-31,1729.0,75650.453125,81532.0,1604.0,Kansas City - MO,2024-12-31,Class B
2028-12-31,1659.0,77310.171875,83273.0,1741.0,Kansas City - MO,2024-12-31,Class B
2029-12-31,1621.0,78930.140625,85016.0,1743.0,Kansas City - MO,2024-12-31,Class B
2024-12-31,245.0,62443.609375,67361.0,-13.0,Kansas City - MO,2024-12-31,Class C
2025-12-31,-268.0,62175.671875,67284.0,-77.0,Kansas City - MO,2024-12-31,Class C
2026-12-31,-55.0,62121.30859375,67194.0,-90.0,Kansas City - MO,2024-12-31,Class C
2027-12-31,-7.0,62113.5546875,67108.0,-86.0,Kansas City - MO,2024-12-31,Class C
2028-12-31,-83.0,62030.31640625,67023.0,-85.0,Kansas City - MO,2024-12-31,Class C
2029-12-31,-141.0,61889.30078125,66935.0,-88.0,Kansas City - MO,2024-12-31,Class C
2024-12-31,217.0,1858.72705078125,2131.0,260.0,Killeen - TX,2024-12-31,Class A
2025-12-31,59.0,1918.19702148438,2131.0,0.0,Killeen - TX,2024-12-31,Class A
2026-12-31,23.0,1940.162109375,2172.0,41.0,Killeen - TX,2024-12-31,Class A
2027-12-31,85.0,2026.4541015625,2282.0,110.0,Killeen - TX,2024-12-31,Class A
2028-12-31,121.0,2146.82080078125,2419.0,137.0,Killeen - TX,2024-12-31,Class A
2029-12-31,132.0,2278.27221679688,2566.0,147.0,Killeen - TX,2024-12-31,Class A
2024-12-31,266.0,9894.1064453125,11901.0,959.0,Killeen - TX,2024-12-31,Class B
2025-12-31,441.0,10334.81640625,11900.0,-1.0,Killeen - TX,2024-12-31,Class B
2026-12-31,298.0,10632.36328125,12020.0,120.0,Killeen - TX,2024-12-31,Class B
2027-12-31,168.0,10800.23046875,12188.0,168.0,Killeen - TX,2024-12-31,Class B
2028-12-31,212.0,11011.759765625,12397.0,209.0,Killeen - TX,2024-12-31,Class B
2029-12-31,213.0,11224.580078125,12622.0,225.0,Killeen - TX,2024-12-31,Class B
2024-12-31,-204.0,7205.1650390625,8190.0,0.0,Killeen - TX,2024-12-31,Class C
2025-12-31,-27.0,7176.9541015625,8186.0,-4.0,Killeen - TX,2024-12-31,Class C
2026-12-31,-23.0,7154.671875,8181.0,-5.0,Killeen - TX,2024-12-31,Class C
2027-12-31,9.0,7162.77685546875,8176.0,-5.0,Killeen - TX,2024-12-31,Class C
2028-12-31,21.0,7183.38037109375,8172.0,-4.0,Killeen - TX,2024-12-31,Class C
2029-12-31,7.0,7190.49462890625,8167.0,-5.0,Killeen - TX,2024-12-31,Class C
2024-12-31,809.0,6946.38427734375,7759.0,534.0,Knoxville - TN,2024-12-31,Class A
2025-12-31,379.0,7325.86279296875,8393.0,634.0,Knoxville - TN,2024-12-31,Class A
2026-12-31,401.0,7727.12353515625,8530.0,137.0,Knoxville - TN,2024-12-31,Class A
2027-12-31,455.0,8182.728515625,8929.0,399.0,Knoxville - TN,2024-12-31,Class A
