date,market_cap_rate,market_effective_rent_growth_12_mo,market_effective_rentunit,market_sale_price_growth,market_sale_price_per_unit,occupancy_rate,revenue,opex,noi,market,date_calculated,slice
2026-12-31,0.0685214772820473,0.0438152849674225,1228.82482910156,0.0726846530157022,132153.5608,0.954364359378815,14072.959449771506,0.54,6473.561346894892,Provo - UT,2024-12-31,Class C
2027-12-31,0.0656214728951454,0.0334031246602535,1269.87133789063,0.0833426933765411,143167.5946,0.9590203166008,14613.98895007384,0.54,6722.4349170339665,Provo - UT,2024-12-31,Class C
2028-12-31,0.0624214746057987,0.0310556963086128,1309.30810546875,0.0880091152256154,155767.6479,0.964761137962341,15158.034933304176,0.54,6972.696069319921,Provo - UT,2024-12-31,Class C
2029-12-31,0.0604214742779732,0.0254471488296986,1342.62622070313,0.0613343587610554,165321.5567,0.968978583812714,15611.712647120823,0.54,7181.387817675578,Provo - UT,2024-12-31,Class C
2024-12-31,0.0530004985630512,-0.0317212603986263,1617.01647949219,-0.0486629230993645,262357.7359,0.832325339317322,0.0,,,Raleigh - NC,2024-12-31,Class A
2025-12-31,0.0543004982173443,0.0435194857418537,1687.38818359375,0.0234330655563734,268505.5819,0.845359623432159,17117.39807360025,0.54,7874.0031138561135,Raleigh - NC,2024-12-31,Class A
2026-12-31,0.0532004982233047,0.0434349700808525,1760.67980957031,0.0741951782337937,288427.4014,0.86483359336853,18272.340557785326,0.54,8405.276656581249,Raleigh - NC,2024-12-31,Class A
2027-12-31,0.0510004982352257,0.0337024740874767,1820.01904296875,0.0871917675795217,313575.8964,0.883117079734802,19287.4788274595,0.54,8872.24026063137,Raleigh - NC,2024-12-31,Class A
2028-12-31,0.0484004989266396,0.0309258140623569,1876.3046875,0.0929885403391663,342734.8613,0.889807760715485,20034.605668852113,0.54,9215.91860767197,Raleigh - NC,2024-12-31,Class A
2029-12-31,0.0468004979193211,0.0266398061066866,1926.2890625,0.0675903877932236,365900.4434,0.895861923694611,20708.268301477667,0.54,9525.803418679727,Raleigh - NC,2024-12-31,Class A
2024-12-31,0.0542470626533031,-0.0085956277325749,1469.35803222656,-0.0447935212985681,216558.4978,0.885918378829956,0.0,,,Raleigh - NC,2024-12-31,Class B
2025-12-31,0.0555470623075962,0.0441888496279716,1534.28723144531,0.0236994551577531,221690.8162,0.879243671894073,16188.14806939399,0.54,7446.5481119212345,Raleigh - NC,2024-12-31,Class B
2026-12-31,0.0544470623135567,0.0439077392220497,1601.65441894531,0.0736539437727947,238019.2191,0.888684093952179,17080.377673499,0.54,7856.973729809539,Raleigh - NC,2024-12-31,Class B
2027-12-31,0.0522470623254776,0.0345905423164368,1657.05651855469,0.0864970977950503,258607.1908,0.892962396144867,17756.269912272808,0.54,8167.884159645491,Raleigh - NC,2024-12-31,Class B
2028-12-31,0.0496470630168915,0.0320277363061905,1710.12817382813,0.0922700425435603,282468.8873,0.894751071929932,18361.668200043554,0.54,8446.367372020035,Raleigh - NC,2024-12-31,Class B
2029-12-31,0.048047062009573,0.0272921603173018,1756.80126953125,0.0670053841670268,301395.8236,0.897128045558929,18912.908272440185,0.54,8699.937805322485,Raleigh - NC,2024-12-31,Class B
2024-12-31,0.0581414550542831,-0.0007228121394291,1246.43591308594,-0.0305863885798461,143599.3578,0.919738113880157,0.0,,,Raleigh - NC,2024-12-31,Class C
2025-12-31,0.0594414547085762,0.046204436570406,1304.02673339844,0.0263049370602624,147376.7299,0.922249853610992,14431.661567778376,0.54,6638.5643211780525,Raleigh - NC,2024-12-31,Class C
2026-12-31,0.0583414547145367,0.0456253401935101,1363.5234375,0.0738961157191506,158267.2978,0.922760963439941,15098.474410325281,0.54,6945.298228749629,Raleigh - NC,2024-12-31,Class C
2027-12-31,0.0561414547264576,0.0366135537624359,1413.44689941406,0.0858989544613832,171862.2932,0.922066986560822,15639.512678477515,0.54,7194.175832099656,Raleigh - NC,2024-12-31,Class C
2028-12-31,0.0535414554178715,0.0342603139579296,1461.87194824219,0.0912693445116259,187548.052,0.919947147369385,16138.139143256734,0.54,7423.544005898098,Raleigh - NC,2024-12-31,Class C
2029-12-31,0.051941454410553,0.0290001183748245,1504.26647949219,0.0665758150493641,200034.2164,0.917207062244415,16556.68606185336,0.54,7616.075588452545,Raleigh - NC,2024-12-31,Class C
2024-12-31,0.0515517890453339,0.0683510228991508,1877.74267578125,-0.0250595749829107,301495.5785,0.909435153007507,0.0,,,Reno - NV,2024-12-31,Class A
2025-12-31,0.0525517910718918,0.0384280756115913,1949.90063476563,0.0216766391721293,308030.9894,0.927669107913971,21706.35098848701,0.54,9984.921454704025,Reno - NV,2024-12-31,Class A
2026-12-31,0.0511517897248268,0.0422237850725651,2032.23278808594,0.077082062488738,331774.6534,0.940319359302521,22931.373998958563,0.54,10548.432039520938,Reno - NV,2024-12-31,Class A
2027-12-31,0.0486517883837223,0.0329672619700432,2099.22998046875,0.0907161598216839,361871.9759,0.933726668357849,23521.28418935998,0.54,10819.79072710559,Reno - NV,2024-12-31,Class A
2028-12-31,0.0458517894148827,0.027721120044589,2157.42309570313,0.0930054451133453,395528.04,0.930869221687317,24099.345095368975,0.54,11085.698743869727,Reno - NV,2024-12-31,Class A
