date,market_cap_rate,market_effective_rent_growth_12_mo,market_effective_rentunit,market_sale_price_growth,market_sale_price_per_unit,occupancy_rate,revenue,opex,noi,market,date_calculated,slice
2024-12-31,0.0658560991287231,-0.0896530300378799,1342.26220703125,-0.0257528299816224,155705.4099,0.648817658424377,0.0,,0.0,"Brunswick,Georgia",2024-12-31,Class A
2025-12-31,0.0667560994625092,0.0335572920739651,1387.30493164063,0.0229136406807304,159273.1877,0.801698923110962,13346.410436673837,0.54,6139.348800869965,"Brunswick,Georgia",2024-12-31,Class A
2026-12-31,0.0652560964226723,0.0445250496268272,1449.07470703125,0.0758556913551986,171354.9654,0.895935893058777,15579.336501035143,0.54,7166.494790476165,"Brunswick,Georgia",2024-12-31,Class A
2027-12-31,0.0626560971140862,0.0319127105176449,1495.31860351563,0.0827335447696674,185531.7691,0.895814776420593,16074.342005830888,0.54,7394.197322682207,"Brunswick,Georgia",2024-12-31,Class A
2028-12-31,0.0598560981452465,0.0296698343008757,1539.68444824219,0.084779271262664,201261.0173,0.901543200016022,16657.104533798003,0.54,7662.268085547081,"Brunswick,Georgia",2024-12-31,Class A
2029-12-31,0.0581560991704464,0.0244496967643499,1577.32922363281,0.0593866628986232,213213.2375,0.906537234783173,17158.89207281732,0.54,7893.090353495967,"Brunswick,Georgia",2024-12-31,Class A
2024-12-31,0.0698315352201462,0.0173733569681644,1455.45324707031,-0.023092471787328,137409.4439,0.909529864788055,0.0,,0.0,"Brunswick,Georgia",2024-12-31,Class B
2025-12-31,0.0707315355539322,0.0320059731602669,1502.03637695313,0.0219575275452471,140426.6155,0.836627542972565,15079.740042068526,0.54,6936.680419351522,"Brunswick,Georgia",2024-12-31,Class B
2026-12-31,0.0692315325140953,0.0406076721847057,1563.03063964844,0.0712065955757957,150425.9167,0.877919316291809,16466.577486039685,0.54,7574.625643578254,"Brunswick,Georgia",2024-12-31,Class B
2027-12-31,0.0666315332055092,0.0314412415027618,1612.17419433594,0.0785301525632611,162238.8869,0.896853804588318,17350.61471819153,0.54,7981.282770368103,"Brunswick,Georgia",2024-12-31,Class B
2028-12-31,0.0638315305113792,0.0294835977256298,1659.70690917969,0.0803690214519928,175277.8675,0.903395116329193,17992.453395489018,0.54,8276.528561924948,"Brunswick,Georgia",2024-12-31,Class B
2029-12-31,0.0621315315365791,0.0236851628869772,1699.01733398438,0.0560585563304752,185103.6917,0.906249701976776,18476.80743092065,0.54,8499.331418223499,"Brunswick,Georgia",2024-12-31,Class B
2024-12-31,0.0717860534787178,0.0294603332877159,1242.82263183594,-0.0197797084427827,96660.8966,0.924170851707458,0.0,,0.0,"Brunswick,Georgia",2024-12-31,Class C
2025-12-31,0.0726860538125038,0.0347413942217827,1286.0,0.0237916260197107,98960.6165,0.930861830711365,14365.059771537784,0.54,6607.927494907381,"Brunswick,Georgia",2024-12-31,Class C
2026-12-31,0.0711860582232475,0.0433650575578213,1341.76745605469,0.0730760519358986,106192.2677,0.929838120937347,14971.518360873326,0.54,6886.898446001729,"Brunswick,Georgia",2024-12-31,Class C
2027-12-31,0.0685860589146614,0.0343728736042976,1387.88781738281,0.0815348395058133,114850.6372,0.927493453025818,15447.08236988218,0.54,7105.657890145802,"Brunswick,Georgia",2024-12-31,Class C
2028-12-31,0.0657860562205315,0.0318227149546146,1432.05419921875,0.0832360998737264,124410.3563,0.929233431816101,15968.551657040369,0.54,7345.533762238569,"Brunswick,Georgia",2024-12-31,Class C
2029-12-31,0.0640860572457314,0.0256714206188917,1468.81713867188,0.0583633729523136,131671.3643,0.931512236595154,16418.653655922448,0.54,7552.580681724326,"Brunswick,Georgia",2024-12-31,Class C
2024-12-31,0.0706817582249641,0.0169254988431931,1673.06530761719,-0.0469043379391845,249799.1414,0.961349427700043,0.0,,0.0,"Buffalo,New York",2024-12-31,Class A
2025-12-31,0.0719817578792572,0.0376014858484268,1735.97509765625,0.0189247796790126,254526.5351,0.945614457130432,19698.75779474596,0.54,9061.428585583142,"Buffalo,New York",2024-12-31,Class A
2026-12-31,0.0702817589044571,0.0366516374051571,1799.60131835938,0.0657849740796874,271270.5567,0.947889685630798,20469.882335045306,0.54,9416.14587412084,"Buffalo,New York",2024-12-31,Class A
2027-12-31,0.0670817643404007,0.0266486369073391,1847.55834960938,0.0779839038014968,292425.2937,0.936090886592865,20753.790402214738,0.54,9546.74358501878,"Buffalo,New York",2024-12-31,Class A
2028-12-31,0.063581757247448,0.0235187746584415,1891.01062011719,0.0818235667947424,316352.5742,0.930831968784332,21122.557662189174,0.54,9716.37652460702,"Buffalo,New York",2024-12-31,Class A
2029-12-31,0.0614817589521408,0.018082132562995,1925.2041015625,0.0542243935056097,333506.6007,0.929287791252136,21468.824007006824,0.54,9875.659043223139,"Buffalo,New York",2024-12-31,Class A
2024-12-31,0.0753839462995529,0.0223406236618757,1443.9296875,-0.0324104526824022,127441.8077,0.919086754322052,0.0,,0.0,"Buffalo,New York",2024-12-31,Class B
2025-12-31,0.076683945953846,0.0369129255414009,1497.22937011719,0.0198616682864768,129973.0146,0.938838124275208,16867.872161406885,0.54,7759.221194247167,"Buffalo,New York",2024-12-31,Class B
2026-12-31,0.0749839469790459,0.0377633534371853,1553.76977539063,0.0669391020357574,138673.2915,0.943557858467102,17592.860181821914,0.54,8092.71568363808,"Buffalo,New York",2024-12-31,Class B
2027-12-31,0.0717839449644089,0.0296937208622694,1599.90698242188,0.0801722609072816,149791.0429,0.954001247882843,18315.759092723365,0.54,8425.249182652748,"Buffalo,New York",2024-12-31,Class B
2028-12-31,0.0682839453220367,0.0270890090614557,1643.24694824219,0.084196844054309,162402.9759,0.953749060630798,18806.94279924497,0.54,8651.193687652685,"Buffalo,New York",2024-12-31,Class B
2029-12-31,0.0661839470267296,0.0213236976414919,1678.28698730469,0.056853297230191,171636.1206,0.95315682888031,19196.048433245127,0.54,8830.182279292758,"Buffalo,New York",2024-12-31,Class B
2024-12-31,0.0793182030320168,0.0404396653175354,1088.1328125,-0.0289612961545678,78357.8094,0.956473052501678,0.0,,0.0,"Buffalo,New York",2024-12-31,Class C
2025-12-31,0.0806182026863098,0.0367111787199974,1128.07946777344,0.0208341950438593,79990.3313,0.954280257225037,12918.047576125453,0.54,5942.301885017708,"Buffalo,New York",2024-12-31,Class C
2026-12-31,0.0789182037115097,0.0374257452785969,1170.29870605469,0.0651616674306808,85202.6346,0.954960823059082,13411.072986707584,0.54,6169.093573885489,"Buffalo,New York",2024-12-31,Class C
2027-12-31,0.0757182016968727,0.0295289438217878,1204.85632324219,0.0769660229521777,91760.3426,0.957083284854889,13837.774171521829,0.54,6365.376118900041,"Buffalo,New York",2024-12-31,Class C
2028-12-31,0.0722182020545006,0.0269202124327421,1237.29138183594,0.0803811975300499,99136.1488,0.958534061908722,14231.831207950308,0.54,6546.642355657142,"Buffalo,New York",2024-12-31,Class C
2029-12-31,0.0701182037591934,0.0211500972509384,1263.46020507813,0.0544510558142172,104534.2168,0.958834290504456,14537.387631800439,0.54,6687.198310628201,"Buffalo,New York",2024-12-31,Class C
2024-12-31,0.0594365857541561,0.0417308211326599,1446.90954589844,-0.0001747360673923,183907.707,0.949206531047821,0.0,,0.0,"Burlington,North Carolina",2024-12-31,Class A
2025-12-31,0.0603365860879421,0.0345533899962902,1496.90515136719,0.0217170550882503,187901.6408,0.94501793384552,16975.22655969285,0.54,7808.604217458709,"Burlington,North Carolina",2024-12-31,Class A
2026-12-31,0.0588365867733955,0.0441556051373482,1563.00183105469,0.0776835862192504,202498.5141,0.898900806903839,16859.803285526865,0.54,7755.509511342358,"Burlington,North Carolina",2024-12-31,Class A
2027-12-31,0.0562365837395191,0.0331407152116299,1614.80090332031,0.0871587110727385,220148.0236,0.910931169986725,17651.669713886284,0.54,8119.76806838769,"Burlington,North Carolina",2024-12-31,Class A
2028-12-31,0.0534365847706795,0.0306539349257946,1664.30090332031,0.0899822656528504,239957.4415,0.91984349489212,18370.756313547197,0.54,8450.54790423171,"Burlington,North Carolina",2024-12-31,Class A
2029-12-31,0.0517365857958794,0.0248645078390837,1705.68286132813,0.0626334892402567,254986.8133,0.922965347766876,18891.43410342861,0.54,8690.05968757716,"Burlington,North Carolina",2024-12-31,Class A
2024-12-31,0.0605706460773945,0.0474413819611073,1380.55773925781,0.0004978226912161,165571.9654,0.851992666721344,0.0,,0.0,"Burlington,North Carolina",2024-12-31,Class B
2025-12-31,0.0614706464111805,0.0344136394560337,1428.06774902344,0.0217804376708132,169178.1952,0.853839457035065,14632.087097225538,0.54,6730.760064723747,"Burlington,North Carolina",2024-12-31,Class B
2026-12-31,0.0599706470966339,0.0435877963900566,1490.31408691406,0.0768472031140104,182179.0664,0.901624381542206,16124.442203010323,0.54,7417.243413384748,"Burlington,North Carolina",2024-12-31,Class B
2027-12-31,0.0573706440627575,0.0343073941767216,1541.44287109375,0.0876321716309514,198143.8136,0.92320728302002,17076.855419436477,0.54,7855.353492940779,"Burlington,North Carolina",2024-12-31,Class B
2028-12-31,0.0545706450939178,0.0318735614418983,1590.57409667969,0.0903433103795277,216044.7816,0.926470935344696,17683.448053030526,0.54,8134.3861043940415,"Burlington,North Carolina",2024-12-31,Class B
2029-12-31,0.0528706461191177,0.0258676651865244,1631.71850585938,0.0629802544418063,229651.337,0.928537845611572,18181.348632902424,0.54,8363.420371135115,"Burlington,North Carolina",2024-12-31,Class B
2024-12-31,0.0659298971295357,0.0522852651774883,1120.16687011719,0.004992758410353,103906.5746,0.941574692726135,0.0,,0.0,"Burlington,North Carolina",2024-12-31,Class C
2025-12-31,0.0668298974633217,0.0346154160797596,1158.94189453125,0.0220677848204952,106199.5626,0.937323391437531,13035.640164732822,0.54,5996.394475777098,"Burlington,North Carolina",2024-12-31,Class C
2026-12-31,0.0653299018740654,0.0437543243169785,1209.65063476563,0.0762039100146661,114292.3845,0.933078587055206,13544.389261410564,0.54,6230.419060248859,"Burlington,North Carolina",2024-12-31,Class C
2027-12-31,0.0627299025654793,0.0345969796180725,1251.50085449219,0.0866644833399045,124197.4749,0.929327428340912,13956.64884806017,0.54,6420.058470107678,"Burlington,North Carolina",2024-12-31,Class C
2028-12-31,0.0599298998713493,0.0319315753877163,1291.46325683594,0.0892059746690799,135276.6318,0.930591940879822,14421.903585047201,0.54,6634.075649121712,"Burlington,North Carolina",2024-12-31,Class C
2029-12-31,0.0582299008965492,0.0256940387189388,1324.64611816406,0.0621288448022255,143681.2126,0.932575464248657,14823.989623344356,0.54,6819.035226738403,"Burlington,North Carolina",2024-12-31,Class C
2024-12-31,0.0737325623631477,0.0072319493629038,2063.0029296875,-0.0146898909892802,135642.197,0.879469096660614,0.0,,0.0,"Burlington,Vermont",2024-12-31,Class A
2025-12-31,0.0750325620174408,0.0374200604856014,2140.20068359375,0.0205210218578662,138425.7135,0.969578385353088,24901.107877564842,0.54,11454.509623679827,"Burlington,Vermont",2024-12-31,Class A
2026-12-31,0.0733325630426407,0.0383269749581814,2222.22802734375,0.0666258520085437,147648.4446,0.970055520534515,25868.21478973596,0.54,11899.378803278541,"Burlington,Vermont",2024-12-31,Class A
2027-12-31,0.0701325610280037,0.0276447329670191,2283.66088867188,0.077098947827951,159031.9843,0.958808124065399,26275.111352028085,0.54,12086.551221932918,"Burlington,Vermont",2024-12-31,Class A
2028-12-31,0.0666325613856316,0.0239710286259651,2338.40258789063,0.0799145859875753,171740.9595,0.955374896526337,26808.61356531515,0.54,12331.962240044968,"Burlington,Vermont",2024-12-31,Class A
2029-12-31,0.0645325630903244,0.0183873865753412,2381.39965820313,0.0533364882719105,180901.0192,0.955397605895996,27302.20238554576,0.54,12559.013097351048,"Burlington,Vermont",2024-12-31,Class A
2024-12-31,0.0760551169514656,0.0328975319862366,1997.71899414063,-0.0144128930696029,129532.6253,0.960642099380493,0.0,,0.0,"Burlington,Vermont",2024-12-31,Class B
2025-12-31,0.0773551166057587,0.0382903516292572,2074.21240234375,0.0217017206097046,132343.7061,0.961284339427948,23926.894788243226,0.54,11006.371602591884,"Burlington,Vermont",2024-12-31,Class B
2026-12-31,0.0756551176309586,0.0389463417232037,2154.99536132813,0.0663582618108904,141125.8044,0.974177956581116,25192.187730485053,0.54,11588.406356023124,"Burlington,Vermont",2024-12-31,Class B
2027-12-31,0.0724551156163216,0.030658757314086,2221.06469726563,0.0779496716049931,152126.5145,0.976754665374756,26033.223661840486,0.54,11975.282884446622,"Burlington,Vermont",2024-12-31,Class B
2028-12-31,0.0689551159739494,0.0276917070150375,2282.56982421875,0.0810219505556182,164452.1015,0.976952791213989,26759.555530935984,0.54,12309.395544230552,"Burlington,Vermont",2024-12-31,Class B
2029-12-31,0.0668551176786423,0.0220869071781635,2332.98486328125,0.0550520721086258,173505.5304,0.976326465606689,27333.05839057545,0.54,12573.206859664706,"Burlington,Vermont",2024-12-31,Class B
2024-12-31,0.0781685262918472,0.039427999407053,1637.01574707031,-0.0109398506592093,126968.2474,0.975902378559113,0.0,,0.0,"Burlington,Vermont",2024-12-31,Class C
2025-12-31,0.0794685259461403,0.0376073159277439,1698.57958984375,0.0219348991554009,129753.2831,0.974098145961761,19854.998750823426,0.54,9133.299425378775,"Burlington,Vermont",2024-12-31,Class C
2026-12-31,0.0777685269713402,0.038197498768568,1763.46105957031,0.0655748788668769,138261.8389,0.975526034832001,20643.62610027916,0.54,9496.068006128413,"Burlington,Vermont",2024-12-31,Class C
2027-12-31,0.0745685249567032,0.0305316764861345,1817.30249023438,0.0770894070957626,148920.3621,0.978624761104584,21341.486584324626,0.54,9817.083828789328,"Burlington,Vermont",2024-12-31,Class C
2028-12-31,0.0710685253143311,0.0278946422040462,1867.99548339844,0.0802888854353145,160877.012,0.980736374855042,21984.133423605334,0.54,10112.701374858452,"Burlington,Vermont",2024-12-31,Class C
2029-12-31,0.0689685270190239,0.0224423035979271,1909.91760253906,0.0547313548621603,169682.0288,0.981548547744751,22496.12218901221,0.54,10348.216206945615,"Burlington,Vermont",2024-12-31,Class C
2024-12-31,0.0733999982476234,0.0200513321906328,847.866638183594,-0.0114352462111082,172734.0833,0.984471678733826,0.0,,0.0,"California,Maryland",2024-12-31,Class A
2025-12-31,0.0746999979019165,0.039530586451292,881.383361816406,0.0227391911169814,176661.9166,0.983640015125275,10403.567320179063,0.54,4785.640967282368,"California,Maryland",2024-12-31,Class A
2026-12-31,0.0729999989271164,0.0401074066758156,916.733337402344,0.0686655254410142,188792.5,0.985938310623169,10846.11021564488,0.54,4989.210699196644,"California,Maryland",2024-12-31,Class A
2027-12-31,0.0697999969124794,0.0321431159973145,946.200012207031,0.0813198794090515,204145.0833,0.990731656551361,11249.163666273476,0.54,5174.615286485799,"California,Maryland",2024-12-31,Class A
2028-12-31,0.0662999972701073,0.0294863656163216,974.099975585938,0.0849473474951027,221486.6666,0.995104908943176,11631.980010083938,0.54,5350.710804638611,"California,Maryland",2024-12-31,Class A
2029-12-31,0.0641999989748001,0.0236457586288452,997.133361816406,0.0581107214881255,234357.4166,0.995049178600311,11906.360791564577,0.54,5476.925964119705,"California,Maryland",2024-12-31,Class A
2024-12-31,0.0769383311271667,0.0434787906706333,1768.52758789063,-0.0374095313600743,135060.8364,0.962647616863251,0.0,,0.0,"California,Maryland",2024-12-31,Class B
2025-12-31,0.0782383307814598,0.037808109074831,1835.39233398438,0.0214092233614885,137952.384,0.961573839187622,21178.383036058684,0.54,9742.056196586993,"California,Maryland",2024-12-31,Class B
2026-12-31,0.0765383318066597,0.038278054445982,1905.64758300781,0.0659999229517543,147057.2307,0.963638484477997,22036.26418606565,0.54,10136.681525590198,"California,Maryland",2024-12-31,Class B
2027-12-31,0.0733383297920227,0.030373465269804,1963.52868652344,0.078005424056701,158528.4924,0.96825248003006,22814.298244037844,0.54,10494.577192257408,"California,Maryland",2024-12-31,Class B
2028-12-31,0.0698383301496506,0.0278241746127605,2018.16223144531,0.0814998062242412,171448.5338,0.971976399421692,23539.27271002872,0.54,10828.065446613211,"California,Maryland",2024-12-31,Class B
2029-12-31,0.0677383318543434,0.0221848990768194,2062.93505859375,0.0555136409229491,180966.2661,0.973909795284271,24109.351927197415,0.54,11090.30188651081,"California,Maryland",2024-12-31,Class B
2024-12-31,0.0804838985204697,-0.0003431407094467,1248.53845214844,-0.028723893233387,92558.3386,0.971788108348846,0.0,,0.0,"California,Maryland",2024-12-31,Class C
2025-12-31,0.0817838981747627,0.038929034024477,1297.14282226563,0.0228985454633831,94677.79,0.971713066101074,15125.40754793683,0.54,6957.687472050941,"California,Maryland",2024-12-31,Class C
2026-12-31,0.0800838991999626,0.0394307002425194,1348.29016113281,0.0654415160448968,100873.6481,0.975412249565125,15781.664869644948,0.54,7259.565840036676,"California,Maryland",2024-12-31,Class C
2027-12-31,0.0768838971853256,0.0316053554415703,1390.9033203125,0.0762875606773215,108569.0526,0.97990208864212,16355.388824081741,0.54,7523.478859077601,"California,Maryland",2024-12-31,Class C
2028-12-31,0.0733838975429535,0.0289795082062483,1431.2109375,0.0792196693982376,117169.8571,0.982167780399323,16868.27123721131,0.54,7759.404769117202,"California,Maryland",2024-12-31,Class C
2029-12-31,0.0712838992476463,0.0231848545372486,1464.39343261719,0.0540901664182186,123507.5942,0.983745396137238,17287.083569649207,0.54,7952.058442038635,"California,Maryland",2024-12-31,Class C
2024-12-31,0.105491548776627,0.0060969293117523,1213.5625,-0.00729609385723,71730.5,0.983812689781189,0.0,,0.0,"Canton,Ohio",2024-12-31,Class A
2025-12-31,0.10679154843092,0.0444627553224564,1267.52087402344,0.0350716431467931,74246.2065,0.980729579925537,14917.142571934293,0.54,6861.885583089775,"Canton,Ohio",2024-12-31,Class A
2026-12-31,0.10509154945612,0.0387403219938278,1316.625,0.0613128924902112,78798.4562,0.980288743972778,15488.072010397906,0.54,7124.513124783036,"Canton,Ohio",2024-12-31,Class A
2027-12-31,0.101891547441483,0.0285926777869463,1354.27087402344,0.0633262587246342,83788.4676,0.980370402336121,15932.244979661402,0.54,7328.832690644244,"Canton,Ohio",2024-12-31,Class A
2028-12-31,0.0983915477991104,0.0236751027405262,1386.33337402344,0.0612757984584994,88922.6729,0.979366183280945,16292.736303267975,0.54,7494.658699503268,"Canton,Ohio",2024-12-31,Class A
2029-12-31,0.0962915495038033,0.0174471028149128,1410.52087402344,0.0407754734851492,92548.537,0.977774620056152,16550.058140154484,0.54,7613.026744471063,"Canton,Ohio",2024-12-31,Class A
2024-12-31,0.107431948184967,-0.0077311689965426,1237.94140625,0.0193144143015244,61303.464,0.867365062236786,0.0,,0.0,"Canton,Ohio",2024-12-31,Class B
2025-12-31,0.10873194783926,0.0402709171175957,1287.79443359375,0.0323233618939595,63284.9981,0.8528693318367,13179.844537465477,0.54,6062.728487234119,"Canton,Ohio",2024-12-31,Class B
2026-12-31,0.10703194886446,0.0347645655274391,1332.56408691406,0.0591442771361581,67027.9435,0.860444247722626,13759.165239683476,0.54,6329.2160102543985,"Canton,Ohio",2024-12-31,Class B
2027-12-31,0.103831946849823,0.0245731547474861,1365.30944824219,0.061380307413077,71142.1393,0.859858989715576,14087.683233775919,0.54,6480.334287536922,"Canton,Ohio",2024-12-31,Class B
2028-12-31,0.100331947207451,0.019756717607379,1392.28344726563,0.0595273156370802,75377.0399,0.857183575630188,14321.310043414522,0.54,6587.802619970679,"Canton,Ohio",2024-12-31,Class B
2029-12-31,0.0982319489121437,0.0136795826256275,1411.32922363281,0.0388717784658731,78307.0795,0.854101061820984,14465.013461805216,0.54,6653.906192430399,"Canton,Ohio",2024-12-31,Class B
2024-12-31,0.11254195868969,0.044578842818737,845.427734375,0.0131299451130449,47172.8754,0.960314989089966,0.0,,0.0,"Canton,Ohio",2024-12-31,Class C
2025-12-31,0.113841958343983,0.0456472523510456,884.019165039063,0.036168675685337,48879.0558,0.954976737499237,10130.612857389646,0.54,4660.081914399237,"Canton,Ohio",2024-12-31,Class C
2026-12-31,0.112141959369183,0.0401612780988216,919.522521972656,0.0618391089800885,51901.6931,0.953713953495026,10523.537517099103,0.54,4840.827257865587,"Canton,Ohio",2024-12-31,Class C
2027-12-31,0.108941957354546,0.0299832541495562,947.0927734375,0.0634168249990553,55193.1337,0.95327216386795,10834.046130221564,0.54,4983.661219901919,"Canton,Ohio",2024-12-31,Class C
2028-12-31,0.105441957712173,0.024936756119132,970.710205078125,0.0611864988865945,58570.2083,0.95127135515213,11080.90574693604,0.54,5097.216643590577,"Canton,Ohio",2024-12-31,Class C
2029-12-31,0.103341959416866,0.0189169887453318,989.073120117188,0.0412158928037535,60984.2317,0.948321223258972,11255.508373945197,0.54,5177.53385201479,"Canton,Ohio",2024-12-31,Class C
2024-12-31,0.0850849896669388,0.0142114656046033,770.628784179688,-0.015481642557089,86184.4177,0.915405929088593,0.0,,0.0,"Cape Girardeau,Missouri",2024-12-31,Class B
2025-12-31,0.0863849893212318,0.041834644973278,802.867797851563,0.0308403813435934,88842.378,0.909699559211731,8764.42178173032,0.54,4031.634019595947,"Cape Girardeau,Missouri",2024-12-31,Class B
2026-12-31,0.0846849903464317,0.0362746268510818,831.991516113281,0.0648674721790807,94605.3585,0.9092977643013,9078.336306233465,0.54,4176.034700867393,"Cape Girardeau,Missouri",2024-12-31,Class B
2027-12-31,0.0814849957823753,0.02629997394979,853.872863769531,0.071466374352377,101366.4604,0.909379184246063,9317.930499655029,0.54,4286.248029841313,"Cape Girardeau,Missouri",2024-12-31,Class B
2028-12-31,0.0779849961400032,0.0214258059859276,872.167785644531,0.0710449478312442,108568.0353,0.90738320350647,9496.684791999343,0.54,4368.475004319697,"Cape Girardeau,Missouri",2024-12-31,Class B
2029-12-31,0.0758849903941154,0.0151657955721021,885.394897460938,0.0466186101195592,113629.3262,0.905030012130737,9615.707457474784,0.54,4423.2254304384005,"Cape Girardeau,Missouri",2024-12-31,Class B
2024-12-31,0.0905833095312119,0.019522262737155,652.860778808594,-0.0046353346842379,74620.8073,0.946781933307648,0.0,,0.0,"Cape Girardeau,Missouri",2024-12-31,Class C
2025-12-31,0.0918833091855049,0.0458856821060181,682.817749023438,0.0332594067558445,77102.6511,0.941473126411438,7714.254731307801,0.54,3548.557176401588,"Cape Girardeau,Missouri",2024-12-31,Class C
2026-12-31,0.0901833102107048,0.040472649037838,710.453186035156,0.0654998365170736,82152.8621,0.941566586494446,8027.267774870705,0.54,3692.543176440524,"Cape Girardeau,Missouri",2024-12-31,Class C
2027-12-31,0.0869833081960678,0.0303247347474098,731.997497558594,0.0708098970579229,87970.0978,0.942408382892609,8278.086935467572,0.54,3807.919990315083,"Cape Girardeau,Missouri",2024-12-31,Class C
2028-12-31,0.0834833085536957,0.0253787972033024,750.57470703125,0.069947255733362,94123.3647,0.941218018531799,8477.453262144463,0.54,3899.628500586453,"Cape Girardeau,Missouri",2024-12-31,Class C
2029-12-31,0.0813833102583885,0.0195495765656233,765.248107910156,0.0468117223730544,98529.4416,0.939605176448822,8628.373001520591,0.54,3969.0515806994717,"Cape Girardeau,Missouri",2024-12-31,Class C
2024-12-31,0.095313087105751,0.026160005480051,875.698364257813,-0.0101573156834924,73309.6802,0.954842865467072,0.0,,0.0,"Carbondale,Illinois",2024-12-31,Class B
2025-12-31,0.0966130867600441,0.0462691262364388,916.216186523438,0.0339139786566303,75795.9032,0.950771629810333,10453.348283033967,0.54,4808.540210195624,"Carbondale,Illinois",2024-12-31,Class B
2026-12-31,0.094913087785244,0.0407550670206547,953.556640625,0.0663600064503594,80825.7198,0.950713694095612,10878.712276055949,0.54,5004.207646985736,"Carbondale,Illinois",2024-12-31,Class B
2027-12-31,0.091713085770607,0.0307525228708982,982.880920410156,0.0720080765389017,86645.8244,0.951691448688507,11224.792404401212,0.54,5163.404506024557,"Carbondale,Illinois",2024-12-31,Class B
2028-12-31,0.0882130861282349,0.0258654467761517,1008.30358886719,0.0712418863430363,92818.6364,0.950924277305603,11505.844338578141,0.54,5292.688395745945,"Carbondale,Illinois",2024-12-31,Class B
2029-12-31,0.0861130878329277,0.0198827981948853,1028.35144042969,0.0478467463868443,97259.7061,0.949040830135345,11711.370056355248,0.54,5387.230225923414,"Carbondale,Illinois",2024-12-31,Class B
2024-12-31,0.101965539157391,0.0240767933428288,717.919982910156,-0.0096240573116859,46141.0593,0.907943964004517,0.0,,0.0,"Carbondale,Illinois",2024-12-31,Class C
2025-12-31,0.103265538811684,0.0420561358332634,748.112915039063,0.0310513238288902,47573.8003,0.90313732624054,8107.784373772747,0.54,3729.5808119354633,"Carbondale,Illinois",2024-12-31,Class C
2026-12-31,0.101565532386303,0.0365979671478271,775.492370605469,0.0610383103256296,50477.6246,0.902583360671997,8399.358120438936,0.54,3863.70473540191,"Carbondale,Illinois",2024-12-31,Class C
2027-12-31,0.0983655378222466,0.0264863986521959,796.032348632813,0.065162673622067,53766.8816,0.903235554695129,8628.0566396715,0.54,3968.9060542488896,"Carbondale,Illinois",2024-12-31,Class C
2028-12-31,0.0948655381798744,0.0216906648129225,813.298828125,0.0639839651467165,57207.0999,0.902049422264099,8803.6288564587,0.54,4049.6692739710015,"Carbondale,Illinois",2024-12-31,Class C
2029-12-31,0.0927655324339867,0.0158504787832499,826.190002441406,0.0419541416405792,59607.1747,0.89961451292038,8919.030199512155,0.54,4102.753891775591,"Carbondale,Illinois",2024-12-31,Class C
2024-12-31,0.0589432530105114,0.0136475684121251,2018.49011230469,-0.0193600795233044,219908.0802,0.942600011825562,0.0,,0.0,"Carson City,Nevada",2024-12-31,Class A
2025-12-31,0.0601432546973228,0.0356141962110996,2090.376953125,0.016698339423295,223580.1799,0.938440501689911,23540.33275933983,0.54,10828.553069296322,"Carson City,Nevada",2024-12-31,Class A
2026-12-31,0.0586432553827763,0.0441773049533367,2182.72412109375,0.0769207959284225,240778.1453,0.928938329219818,24331.393178359485,0.54,11192.440862045363,"Carson City,Nevada",2024-12-31,Class A
2027-12-31,0.0557432547211647,0.0318000391125679,2252.13500976563,0.089245586941052,262266.5323,0.923131465911865,24948.20031595654,0.54,11476.172145340008,"Carson City,Nevada",2024-12-31,Class A
2028-12-31,0.0525432527065277,0.0285980850458145,2316.54174804688,0.0945813949031746,287072.0667,0.922391474246979,25641.10029762762,0.54,11794.906136908705,"Carson City,Nevada",2024-12-31,Class A
2029-12-31,0.0505432523787022,0.0228044167160988,2369.369140625,0.0650850161660436,305756.1568,0.922060191631317,26216.411566200197,0.54,12059.54932045209,"Carson City,Nevada",2024-12-31,Class A
2024-12-31,0.0654986798763275,0.0320526584982872,1516.41882324219,-0.0224309581760422,162100.7979,0.93276846408844,0.0,,0.0,"Carson City,Nevada",2024-12-31,Class B
2025-12-31,0.0666986778378487,0.0369690023362637,1572.47937011719,0.0185391433913011,165106.0079,0.956380188465118,18046.657396202256,0.54,8301.462402253037,"Carson City,Nevada",2024-12-31,Class B
2026-12-31,0.0651986747980118,0.0459760092198849,1644.77563476563,0.0761022208114261,177670.9418,0.955199837684631,18853.073032269185,0.54,8672.413594843825,"Carson City,Nevada",2024-12-31,Class B
2027-12-31,0.0622986778616905,0.0344847962260246,1701.49536132813,0.0877442267310883,193260.5412,0.954092621803284,19480.610043308177,0.54,8961.08061992176,"Carson City,Nevada",2024-12-31,Class B
2028-12-31,0.0590986795723438,0.0316913388669491,1755.41809082031,0.0928590723202607,211206.5357,0.954670608043671,20110.152673611425,0.54,9250.670229861254,"Carson City,Nevada",2024-12-31,Class B
2029-12-31,0.0570986792445183,0.0257915109395981,1800.69299316406,0.0646390319319815,224858.7217,0.954406917095184,20623.126178887316,0.54,9486.638042288165,"Carson City,Nevada",2024-12-31,Class B
2024-12-31,0.0716441869735718,0.0218069609254599,1104.84912109375,-0.0223538151777576,112307.6218,0.95337837934494,0.0,,0.0,"Carson City,Nevada",2024-12-31,Class C
